,timestamp,reading
776,2022-03-24 12:00:00,1475
777,2022-03-24 13:00:00,1373
778,2022-03-24 16:00:00,1908
779,2022-03-24 19:00:00,1815
780,2022-03-24 22:00:00,1920
781,2022-03-25 02:00:00,1173
782,2022-03-25 06:00:00,1235
783,2022-03-25 10:00:00,1613
784,2022-03-25 13:00:00,1959
785,2022-03-25 17:00:00,1673
786,2022-03-25 21:00:00,1908
787,2022-03-25 22:00:00,1958
788,2022-03-25 23:00:00,1593
789,2022-03-26 00:00:00,1118
790,2022-03-26 01:00:00,1814
791,2022-03-26 02:00:00,1363
792,2022-03-26 06:00:00,1228
793,2022-03-26 07:00:00,1346
794,2022-03-26 09:00:00,1507
795,2022-03-26 12:00:00,1267
796,2022-03-26 13:00:00,1405
797,2022-03-26 16:00:00,1354
798,2022-03-26 20:00:00,1339
799,2022-03-26 23:00:00,1013
800,2022-03-27 02:00:00,1884
801,2022-03-27 04:00:00,1126
802,2022-03-27 08:00:00,1139
803,2022-03-27 11:00:00,1544
804,2022-03-27 15:00:00,1976
805,2022-03-27 17:00:00,1781
806,2022-03-27 19:00:00,1770
807,2022-03-27 21:00:00,1360
808,2022-03-28 00:00:00,1594
809,2022-03-28 02:00:00,1418
810,2022-03-28 06:00:00,1096
811,2022-03-28 09:00:00,1408
812,2022-03-28 12:00:00,1982
813,2022-03-28 13:00:00,1757
814,2022-03-28 14:00:00,1438
815,2022-03-28 18:00:00,1357
816,2022-03-28 20:00:00,1908
817,2022-03-28 23:00:00,1810
818,2022-03-29 03:00:00,1282
819,2022-03-29 06:00:00,1222
820,2022-03-29 09:00:00,1601
821,2022-03-29 13:00:00,1330
822,2022-03-29 17:00:00,1970
823,2022-03-29 18:00:00,1096
824,2022-03-29 21:00:00,1750
825,2022-03-30 00:00:00,1205
826,2022-03-30 01:00:00,1608
827,2022-03-30 05:00:00,1453
828,2022-03-30 07:00:00,1802
829,2022-03-30 08:00:00,1770
830,2022-03-30 09:00:00,1357
831,2022-03-30 11:00:00,1890
832,2022-03-30 14:00:00,1635
833,2022-03-30 18:00:00,1491
834,2022-03-30 22:00:00,1966
835,2022-03-31 02:00:00,1125
836,2022-03-31 04:00:00,1273
837,2022-03-31 05:00:00,1390
838,2022-03-31 09:00:00,1207
839,2022-03-31 10:00:00,1103
840,2022-03-31 11:00:00,1706
841,2022-03-31 14:00:00,1607
842,2022-03-31 17:00:00,1821
843,2022-03-31 19:00:00,1919
844,2022-03-31 23:00:00,1458
845,2022-04-01 00:00:00,1084
846,2022-04-01 03:00:00,1156
847,2022-04-01 07:00:00,1179
848,2022-04-01 08:00:00,1390
849,2022-04-01 12:00:00,1010
850,2022-04-01 15:00:00,1578
851,2022-04-01 17:00:00,1182
852,2022-04-01 21:00:00,1725
853,2022-04-01 22:00:00,1638
854,2022-04-02 02:00:00,1208
855,2022-04-02 04:00:00,1658
856,2022-04-02 08:00:00,1025
857,2022-04-02 11:00:00,1922
858,2022-04-02 14:00:00,1681
859,2022-04-02 15:00:00,1564
860,2022-04-02 16:00:00,1038
861,2022-04-02 20:00:00,1419
862,2022-04-03 00:00:00,1009
863,2022-04-03 01:00:00,1352
864,2022-04-03 04:00:00,1070
865,2022-04-03 05:00:00,1829
866,2022-04-03 08:00:00,1653
867,2022-04-03 10:00:00,1631
868,2022-04-03 12:00:00,1603
869,2022-04-03 13:00:00,1770
870,2022-04-03 15:00:00,1978
871,2022-04-03 16:00:00,1221
872,2022-04-03 17:00:00,1614
873,2022-04-03 21:00:00,1448
874,2022-04-03 22:00:00,1653
875,2022-04-04 00:00:00,1498
876,2022-04-04 03:00:00,1174
877,2022-04-04 04:00:00,1877
878,2022-04-04 08:00:00,1124
879,2022-04-04 10:00:00,1497
880,2022-04-04 13:00:00,1219
881,2022-04-04 15:00:00,1806
882,2022-04-04 17:00:00,1379
883,2022-04-04 18:00:00,1822
884,2022-04-04 20:00:00,1366
885,2022-04-04 23:00:00,1894
886,2022-04-05 02:00:00,1743
887,2022-04-05 05:00:00,1934
888,2022-04-05 07:00:00,1024
889,2022-04-05 11:00:00,1639
890,2022-04-05 15:00:00,1745
891,2022-04-05 16:00:00,1673
892,2022-04-05 17:00:00,1502
893,2022-04-05 20:00:00,1842
894,2022-04-05 22:00:00,1629
895,2022-04-05 23:00:00,1600
896,2022-04-06 01:00:00,1053
897,2022-04-06 03:00:00,1561
898,2022-04-06 07:00:00,1552
899,2022-04-06 10:00:00,1004
900,2022-04-06 13:00:00,1033
901,2022-04-06 16:00:00,1251
902,2022-04-06 18:00:00,1802
903,2022-04-06 21:00:00,1133
904,2022-04-06 22:00:00,1081
905,2022-04-06 23:00:00,1105
906,2022-04-07 01:00:00,1851
907,2022-04-07 04:00:00,1057
908,2022-04-07 05:00:00,1377
909,2022-04-07 09:00:00,1683
910,2022-04-07 12:00:00,1718
911,2022-04-07 16:00:00,1977
912,2022-04-07 17:00:00,1183
913,2022-04-07 21:00:00,1522
914,2022-04-07 23:00:00,1613
915,2022-04-08 03:00:00,1082
916,2022-04-08 07:00:00,1338
917,2022-04-08 08:00:00,1492
918,2022-04-08 09:00:00,1945
919,2022-04-08 10:00:00,1883
920,2022-04-08 13:00:00,1449
921,2022-04-08 14:00:00,1118
922,2022-04-08 16:00:00,1175
923,2022-04-08 19:00:00,1411
924,2022-04-08 22:00:00,1835
925,2022-04-09 01:00:00,1632
926,2022-04-09 04:00:00,1218
927,2022-04-09 05:00:00,1304
928,2022-04-09 08:00:00,1137
929,2022-04-09 11:00:00,1234
930,2022-04-09 14:00:00,1904
931,2022-04-09 15:00:00,1629
932,2022-04-09 18:00:00,1146
933,2022-04-09 21:00:00,1838
934,2022-04-09 23:00:00,1258
935,2022-04-10 01:00:00,1899
936,2022-04-10 03:00:00,1516
937,2022-04-10 06:00:00,1054
938,2022-04-10 08:00:00,1094
939,2022-04-10 10:00:00,1215
940,2022-04-10 14:00:00,1766
941,2022-04-10 15:00:00,1893
942,2022-04-10 17:00:00,1521
943,2022-04-10 19:00:00,1844
944,2022-04-10 21:00:00,1432
945,2022-04-11 01:00:00,1741
946,2022-04-11 05:00:00,1416
947,2022-04-11 09:00:00,1775
948,2022-04-11 11:00:00,1741
949,2022-04-11 12:00:00,1846
950,2022-04-11 16:00:00,1106
951,2022-04-11 19:00:00,1898
952,2022-04-11 22:00:00,1238
953,2022-04-12 01:00:00,1190
954,2022-04-12 05:00:00,1586
955,2022-04-12 08:00:00,1734
956,2022-04-12 11:00:00,1116
957,2022-04-12 13:00:00,1580
958,2022-04-12 15:00:00,1275
959,2022-04-12 16:00:00,1672
960,2022-04-12 20:00:00,1572
961,2022-04-12 21:00:00,1982
962,2022-04-13 01:00:00,1291
963,2022-04-13 05:00:00,1267
964,2022-04-13 07:00:00,1886
965,2022-04-13 08:00:00,1053
966,2022-04-13 10:00:00,1200
967,2022-04-13 12:00:00,1395
968,2022-04-13 14:00:00,1908
969,2022-04-13 18:00:00,1357
970,2022-04-13 21:00:00,1845
971,2022-04-13 22:00:00,1605
972,2022-04-14 02:00:00,1133
973,2022-04-14 05:00:00,1594
974,2022-04-14 09:00:00,1196
975,2022-04-14 12:00:00,1064
976,2022-04-14 14:00:00,1333
977,2022-04-14 16:00:00,1537
978,2022-04-14 19:00:00,1703
979,2022-04-14 23:00:00,1718
980,2022-04-15 02:00:00,1037
981,2022-04-15 05:00:00,1958
982,2022-04-15 09:00:00,1891
983,2022-04-15 11:00:00,1276
984,2022-04-15 14:00:00,1275
985,2022-04-15 18:00:00,1098
986,2022-04-15 19:00:00,1018
987,2022-04-15 21:00:00,1220
988,2022-04-16 01:00:00,1507
989,2022-04-16 02:00:00,1077
990,2022-04-16 05:00:00,1424
991,2022-04-16 08:00:00,1633
992,2022-04-16 09:00:00,1050
993,2022-04-16 13:00:00,1768
994,2022-04-16 17:00:00,1619
995,2022-04-16 20:00:00,1752
996,2022-04-17 00:00:00,1123
997,2022-04-17 02:00:00,1765
998,2022-04-17 04:00:00,1769
999,2022-04-17 08:00:00,1376
1000,2022-04-17 12:00:00,1087
1001,2022-04-17 16:00:00,1578
1002,2022-04-17 20:00:00,1950
1003,2022-04-18 00:00:00,1017
1004,2022-04-18 02:00:00,1509
1005,2022-04-18 04:00:00,1140
1006,2022-04-18 05:00:00,1733
1007,2022-04-18 07:00:00,1537
1008,2022-04-18 10:00:00,1925
1009,2022-04-18 13:00:00,1073
1010,2022-04-18 17:00:00,1633
1011,2022-04-18 20:00:00,1150
1012,2022-04-19 00:00:00,1125
1013,2022-04-19 03:00:00,1947
1014,2022-04-19 06:00:00,1063
1015,2022-04-19 07:00:00,1532
1016,2022-04-19 10:00:00,1617
1017,2022-04-19 11:00:00,1946
1018,2022-04-19 12:00:00,1013
1019,2022-04-19 16:00:00,1686
1020,2022-04-19 20:00:00,1786
1021,2022-04-19 23:00:00,1969
1022,2022-04-20 02:00:00,1668
1023,2022-04-20 06:00:00,1222
1024,2022-04-20 08:00:00,1119
1025,2022-04-20 11:00:00,1742
1026,2022-04-20 14:00:00,1332
1027,2022-04-20 15:00:00,1089
1028,2022-04-20 18:00:00,1575
1029,2022-04-20 22:00:00,1121
1030,2022-04-20 23:00:00,1589
1031,2022-04-21 00:00:00,1927
1032,2022-04-21 01:00:00,1195
1033,2022-04-21 04:00:00,1786
1034,2022-04-21 05:00:00,1289
1035,2022-04-21 06:00:00,1412
1036,2022-04-21 07:00:00,1624
1037,2022-04-21 08:00:00,1873
1038,2022-04-21 09:00:00,1450
1039,2022-04-21 13:00:00,1571
1040,2022-04-21 16:00:00,1939
1041,2022-04-21 19:00:00,1353
1042,2022-04-21 22:00:00,1210
1043,2022-04-22 00:00:00,1308
1044,2022-04-22 04:00:00,1100
1045,2022-04-22 08:00:00,1667
1046,2022-04-22 11:00:00,1826
1047,2022-04-22 14:00:00,1215
1048,2022-04-22 17:00:00,1980
1049,2022-04-22 20:00:00,1884
1050,2022-04-22 22:00:00,1007
1051,2022-04-22 23:00:00,1969
1052,2022-04-23 01:00:00,1817
1053,2022-04-23 04:00:00,1966
1054,2022-04-23 08:00:00,1942
1055,2022-04-23 09:00:00,1710
1056,2022-04-23 10:00:00,1376
1057,2022-04-23 13:00:00,1998
1058,2022-04-23 16:00:00,1622
1059,2022-04-23 18:00:00,1799
1060,2022-04-23 20:00:00,1237
1061,2022-04-23 21:00:00,1769
1062,2022-04-23 22:00:00,1213
1063,2022-04-23 23:00:00,1904
1064,2022-04-24 01:00:00,1564
1065,2022-04-24 02:00:00,1716
1066,2022-04-24 03:00:00,1718
1067,2022-04-24 04:00:00,1537
1068,2022-04-24 05:00:00,1216
1069,2022-04-24 09:00:00,1241
1070,2022-04-24 11:00:00,1056
1071,2022-04-24 13:00:00,1483
1072,2022-04-24 15:00:00,1208
1073,2022-04-24 18:00:00,1083
1074,2022-04-24 19:00:00,1433
1075,2022-04-24 22:00:00,1748
1076,2022-04-25 02:00:00,1834
1077,2022-04-25 04:00:00,1039
1078,2022-04-25 06:00:00,1444
1079,2022-04-25 09:00:00,1146
1080,2022-04-25 13:00:00,1134
1081,2022-04-25 16:00:00,1062
1082,2022-04-25 18:00:00,1954
1083,2022-04-25 22:00:00,1629
1084,2022-04-25 23:00:00,1216
1085,2022-04-26 02:00:00,1689
1086,2022-04-26 04:00:00,1863
1087,2022-04-26 07:00:00,1255
1088,2022-04-26 09:00:00,1607
1089,2022-04-26 11:00:00,1808
1090,2022-04-26 12:00:00,1972
1091,2022-04-26 13:00:00,1213
1092,2022-04-26 17:00:00,1199
1093,2022-04-26 21:00:00,1613
1094,2022-04-27 01:00:00,1042
1095,2022-04-27 04:00:00,1648
1096,2022-04-27 06:00:00,1116
1097,2022-04-27 09:00:00,1042
1098,2022-04-27 11:00:00,1826
1099,2022-04-27 15:00:00,1846
1100,2022-04-27 17:00:00,1340
1101,2022-04-27 18:00:00,1607
1102,2022-04-27 21:00:00,1910
1103,2022-04-27 23:00:00,1939
1104,2022-04-28 00:00:00,1039
1105,2022-04-28 02:00:00,1032
1106,2022-04-28 04:00:00,1449
1107,2022-04-28 07:00:00,1094
1108,2022-04-28 11:00:00,1874
1109,2022-04-28 13:00:00,1048
1110,2022-04-28 14:00:00,1718
1111,2022-04-28 15:00:00,1220
1112,2022-04-28 18:00:00,1517
1113,2022-04-28 19:00:00,1080
1114,2022-04-28 21:00:00,1995
1115,2022-04-28 22:00:00,1505
1116,2022-04-28 23:00:00,1184
1117,2022-04-29 02:00:00,1185
1118,2022-04-29 03:00:00,1123
1119,2022-04-29 06:00:00,1428
1120,2022-04-29 09:00:00,1488
1121,2022-04-29 10:00:00,1741
1122,2022-04-29 13:00:00,1088
1123,2022-04-29 16:00:00,1853
1124,2022-04-29 18:00:00,1949
1125,2022-04-29 19:00:00,1430
1126,2022-04-29 22:00:00,1776
1127,2022-04-30 02:00:00,1679
1128,2022-04-30 04:00:00,1777
1129,2022-04-30 05:00:00,1047
1130,2022-04-30 08:00:00,1678
1131,2022-04-30 11:00:00,1148
1132,2022-04-30 12:00:00,1068
1133,2022-04-30 15:00:00,1585
1134,2022-04-30 17:00:00,1592
1135,2022-04-30 21:00:00,1169
1136,2022-05-01 00:00:00,1208
1137,2022-05-01 02:00:00,1341
1138,2022-05-01 05:00:00,1692
1139,2022-05-01 08:00:00,1493
1140,2022-05-01 12:00:00,1782
1141,2022-05-01 13:00:00,1906
1142,2022-05-01 17:00:00,1675
1143,2022-05-01 18:00:00,1992
1144,2022-05-01 19:00:00,1228
1145,2022-05-01 21:00:00,1295
1146,2022-05-02 00:00:00,1240
1147,2022-05-02 03:00:00,1278
1148,2022-05-02 04:00:00,1862
1149,2022-05-02 07:00:00,1771
1150,2022-05-02 09:00:00,1421
1151,2022-05-02 12:00:00,1455
1152,2022-05-02 16:00:00,1120
1153,2022-05-02 17:00:00,1777
1154,2022-05-02 21:00:00,1187
1155,2022-05-03 00:00:00,1415
1156,2022-05-03 02:00:00,1640
1157,2022-05-03 05:00:00,1575
1158,2022-05-03 08:00:00,1555
1159,2022-05-03 09:00:00,1323
1160,2022-05-03 11:00:00,1218
1161,2022-05-03 14:00:00,1005
1162,2022-05-03 17:00:00,1756
1163,2022-05-03 19:00:00,1530
1164,2022-05-03 20:00:00,1612
1165,2022-05-03 21:00:00,1501
1166,2022-05-04 00:00:00,1252
1167,2022-05-04 04:00:00,1160
1168,2022-05-04 07:00:00,1606
1169,2022-05-04 10:00:00,1725
1170,2022-05-04 14:00:00,1292
1171,2022-05-04 15:00:00,1610
1172,2022-05-04 17:00:00,1876
1173,2022-05-04 18:00:00,1656
1174,2022-05-04 20:00:00,1048
1175,2022-05-05 00:00:00,1520
1176,2022-05-05 04:00:00,1533
1177,2022-05-05 06:00:00,1990
1178,2022-05-05 07:00:00,1537
1179,2022-05-05 10:00:00,1447
1180,2022-05-05 12:00:00,1233
1181,2022-05-05 15:00:00,1058
1182,2022-05-05 17:00:00,1316
1183,2022-05-05 19:00:00,1585
1184,2022-05-05 22:00:00,1296
1185,2022-05-06 01:00:00,1848
1186,2022-05-06 03:00:00,1502
1187,2022-05-06 04:00:00,1519
1188,2022-05-06 07:00:00,1224
1189,2022-05-06 10:00:00,1825
1190,2022-05-06 14:00:00,1086
1191,2022-05-06 17:00:00,1793
1192,2022-05-06 20:00:00,1163
1193,2022-05-06 23:00:00,1896
1194,2022-05-07 02:00:00,1764
1195,2022-05-07 05:00:00,1446
1196,2022-05-07 09:00:00,1949
1197,2022-05-07 11:00:00,1148
1198,2022-05-07 15:00:00,1960
1199,2022-05-07 16:00:00,1217
1200,2022-05-07 18:00:00,1829
1201,2022-05-07 22:00:00,1204
1202,2022-05-08 02:00:00,1361
1203,2022-05-08 06:00:00,1544
1204,2022-05-08 07:00:00,1153
1205,2022-05-08 10:00:00,1894
1206,2022-05-08 12:00:00,1524
1207,2022-05-08 16:00:00,1348
1208,2022-05-08 17:00:00,1695
1209,2022-05-08 19:00:00,1783
1210,2022-05-08 23:00:00,1077
1211,2022-05-09 03:00:00,1543
1212,2022-05-09 04:00:00,1404
1213,2022-05-09 08:00:00,1894
1214,2022-05-09 11:00:00,1531
1215,2022-05-09 14:00:00,1702
1216,2022-05-09 16:00:00,1664
1217,2022-05-09 19:00:00,1824
1218,2022-05-09 21:00:00,1496
1219,2022-05-10 01:00:00,1330
1220,2022-05-10 02:00:00,1015
1221,2022-05-10 04:00:00,1474
1222,2022-05-10 08:00:00,1361
1223,2022-05-10 10:00:00,1028
1224,2022-05-10 12:00:00,1385
1225,2022-05-10 15:00:00,1262
1226,2022-05-10 17:00:00,1410
1227,2022-05-10 19:00:00,1797
1228,2022-05-10 22:00:00,1026
1229,2022-05-11 00:00:00,1579
1230,2022-05-11 01:00:00,1095
1231,2022-05-11 04:00:00,1183
1232,2022-05-11 08:00:00,1716
1233,2022-05-11 12:00:00,1910
1234,2022-05-11 14:00:00,1972
1235,2022-05-11 18:00:00,1288
1236,2022-05-11 22:00:00,1620
1237,2022-05-12 01:00:00,1401
1238,2022-05-12 05:00:00,1824
1239,2022-05-12 07:00:00,1907
1240,2022-05-12 08:00:00,1775
1241,2022-05-12 09:00:00,1903
1242,2022-05-12 11:00:00,1377
1243,2022-05-12 14:00:00,1362
1244,2022-05-12 17:00:00,1118
1245,2022-05-12 20:00:00,1652
1246,2022-05-12 21:00:00,1815
1247,2022-05-13 01:00:00,1732
1248,2022-05-13 05:00:00,1712
1249,2022-05-13 09:00:00,1656
1250,2022-05-13 10:00:00,1995
1251,2022-05-13 14:00:00,1298
1252,2022-05-13 16:00:00,1898
1253,2022-05-13 19:00:00,1881
1254,2022-05-13 20:00:00,1409
1255,2022-05-13 23:00:00,1534
1256,2022-05-14 02:00:00,1159
1257,2022-05-14 04:00:00,1244
1258,2022-05-14 07:00:00,1223
1259,2022-05-14 09:00:00,1995
1260,2022-05-14 10:00:00,1864
1261,2022-05-14 11:00:00,1495
1262,2022-05-14 14:00:00,1245
1263,2022-05-14 16:00:00,1291
1264,2022-05-14 20:00:00,1417
1265,2022-05-14 23:00:00,1693
1266,2022-05-15 00:00:00,1698
1267,2022-05-15 01:00:00,1222
1268,2022-05-15 04:00:00,1598
1269,2022-05-15 07:00:00,1887
1270,2022-05-15 10:00:00,1298
1271,2022-05-15 13:00:00,1413
1272,2022-05-15 15:00:00,1335
1273,2022-05-15 18:00:00,1300
1274,2022-05-15 21:00:00,1085
1275,2022-05-15 23:00:00,1637
1276,2022-05-16 02:00:00,1340
1277,2022-05-16 05:00:00,1773
1278,2022-05-16 09:00:00,1092
1279,2022-05-16 10:00:00,1821
1280,2022-05-16 11:00:00,1025
1281,2022-05-16 13:00:00,1081
1282,2022-05-16 16:00:00,1882
1283,2022-05-16 18:00:00,1904
1284,2022-05-16 21:00:00,1494
1285,2022-05-17 00:00:00,1217
1286,2022-05-17 01:00:00,1033
1287,2022-05-17 03:00:00,1289
1288,2022-05-17 06:00:00,1568
1289,2022-05-17 10:00:00,1588
1290,2022-05-17 12:00:00,1213
1291,2022-05-17 13:00:00,1347
1292,2022-05-17 14:00:00,1716
1293,2022-05-17 18:00:00,1076
1294,2022-05-17 19:00:00,1169
1295,2022-05-17 22:00:00,1947
1296,2022-05-18 01:00:00,1850
1297,2022-05-18 04:00:00,1162
1298,2022-05-18 08:00:00,1952
1299,2022-05-18 12:00:00,1229
1300,2022-05-18 16:00:00,1091
1301,2022-05-18 18:00:00,1933
1302,2022-05-18 20:00:00,1112
1303,2022-05-19 00:00:00,1590
1304,2022-05-19 04:00:00,1917
1305,2022-05-19 06:00:00,1112
1306,2022-05-19 07:00:00,1905
1307,2022-05-19 10:00:00,1876
1308,2022-05-19 12:00:00,1516
1309,2022-05-19 15:00:00,1045
1310,2022-05-19 18:00:00,1045
1311,2022-05-19 21:00:00,1710
1312,2022-05-20 00:00:00,1078
1313,2022-05-20 01:00:00,1423
1314,2022-05-20 04:00:00,1610
1315,2022-05-20 08:00:00,1036
1316,2022-05-20 11:00:00,1459
1317,2022-05-20 15:00:00,1589
1318,2022-05-20 17:00:00,1626
1319,2022-05-20 19:00:00,1767
1320,2022-05-20 23:00:00,1673
1321,2022-05-21 00:00:00,1373
1322,2022-05-21 03:00:00,1395
1323,2022-05-21 04:00:00,1448
1324,2022-05-21 06:00:00,1668
1325,2022-05-21 10:00:00,1441
1326,2022-05-21 11:00:00,1272
1327,2022-05-21 15:00:00,1224
1328,2022-05-21 16:00:00,1858
1329,2022-05-21 20:00:00,1053
1330,2022-05-21 21:00:00,1642
1331,2022-05-22 01:00:00,1622
1332,2022-05-22 03:00:00,1996
1333,2022-05-22 07:00:00,1612
1334,2022-05-22 10:00:00,1527
1335,2022-05-22 14:00:00,1267
1336,2022-05-22 17:00:00,1177
1337,2022-05-22 18:00:00,1295
1338,2022-05-22 20:00:00,1483
1339,2022-05-22 23:00:00,1363
1340,2022-05-23 01:00:00,1010
1341,2022-05-23 04:00:00,1604
1342,2022-05-23 07:00:00,1669
1343,2022-05-23 10:00:00,1633
1344,2022-05-23 13:00:00,1858
1345,2022-05-23 14:00:00,1050
1346,2022-05-23 17:00:00,1418
1347,2022-05-23 19:00:00,1601
1348,2022-05-23 21:00:00,1068
1349,2022-05-24 01:00:00,1069
1350,2022-05-24 03:00:00,1664
1351,2022-05-24 06:00:00,1081
1352,2022-05-24 08:00:00,1299
1353,2022-05-24 11:00:00,1844
1354,2022-05-24 15:00:00,1238
1355,2022-05-24 16:00:00,1108
1356,2022-05-24 19:00:00,1992
1357,2022-05-24 21:00:00,1825
1358,2022-05-25 01:00:00,1086
1359,2022-05-25 02:00:00,1840
1360,2022-05-25 06:00:00,1577
1361,2022-05-25 09:00:00,1253
1362,2022-05-25 12:00:00,1387
1363,2022-05-25 15:00:00,1073
1364,2022-05-25 19:00:00,1337
1365,2022-05-25 21:00:00,1123
1366,2022-05-25 23:00:00,1393
1367,2022-05-26 01:00:00,1923
1368,2022-05-26 02:00:00,1589
1369,2022-05-26 05:00:00,1901
1370,2022-05-26 06:00:00,1958
1371,2022-05-26 10:00:00,1243
1372,2022-05-26 13:00:00,1081
1373,2022-05-26 16:00:00,1502
1374,2022-05-26 20:00:00,1982
1375,2022-05-26 23:00:00,1036
1376,2022-05-27 03:00:00,1084
1377,2022-05-27 04:00:00,1220
1378,2022-05-27 05:00:00,1707
1379,2022-05-27 09:00:00,1632
1380,2022-05-27 10:00:00,1471
1381,2022-05-27 13:00:00,1788
1382,2022-05-27 14:00:00,1512
1383,2022-05-27 16:00:00,1679
1384,2022-05-27 18:00:00,1039
1385,2022-05-27 19:00:00,1513
1386,2022-05-27 21:00:00,1995
1387,2022-05-27 23:00:00,1577
1388,2022-05-28 01:00:00,1075
1389,2022-05-28 02:00:00,1853
1390,2022-05-28 04:00:00,1540
1391,2022-05-28 06:00:00,1445
1392,2022-05-28 08:00:00,1416
1393,2022-05-28 10:00:00,1143
1394,2022-05-28 12:00:00,1942
1395,2022-05-28 15:00:00,1451
1396,2022-05-28 18:00:00,1384
1397,2022-05-28 22:00:00,1570
1398,2022-05-29 01:00:00,1980
1399,2022-05-29 05:00:00,1637
1400,2022-05-29 08:00:00,1646
1401,2022-05-29 12:00:00,1494
1402,2022-05-29 15:00:00,1468
1403,2022-05-29 18:00:00,1230
1404,2022-05-29 20:00:00,1988
1405,2022-05-29 21:00:00,1051
1406,2022-05-30 00:00:00,1033
1407,2022-05-30 04:00:00,1009
1408,2022-05-30 07:00:00,1258
1409,2022-05-30 11:00:00,1044
1410,2022-05-30 13:00:00,1030
1411,2022-05-30 17:00:00,1915
1412,2022-05-30 20:00:00,1260
1413,2022-05-30 21:00:00,1023
1414,2022-05-30 23:00:00,1656
1415,2022-05-31 01:00:00,1157
1416,2022-05-31 04:00:00,1390
1417,2022-05-31 06:00:00,1934
1418,2022-05-31 07:00:00,1104
1419,2022-05-31 08:00:00,1663
1420,2022-05-31 10:00:00,1885
1421,2022-05-31 12:00:00,1058
1422,2022-05-31 15:00:00,1688
1423,2022-05-31 18:00:00,1378
1424,2022-05-31 22:00:00,1654
1425,2022-06-01 02:00:00,1602
1426,2022-06-01 05:00:00,1075
1427,2022-06-01 09:00:00,1551
1428,2022-06-01 10:00:00,1657
1429,2022-06-01 11:00:00,1046
1430,2022-06-01 14:00:00,1549
1431,2022-06-01 15:00:00,1272
1432,2022-06-01 18:00:00,1580
1433,2022-06-01 19:00:00,1886
1434,2022-06-01 20:00:00,1346
1435,2022-06-02 00:00:00,1642
1436,2022-06-02 03:00:00,1654
1437,2022-06-02 06:00:00,1471
1438,2022-06-02 08:00:00,1399
1439,2022-06-02 11:00:00,1007
1440,2022-06-02 15:00:00,1284
1441,2022-06-02 17:00:00,1010
1442,2022-06-02 18:00:00,1035
1443,2022-06-02 20:00:00,1064
1444,2022-06-02 21:00:00,1874
1445,2022-06-02 23:00:00,1708
1446,2022-06-03 01:00:00,1843
1447,2022-06-03 05:00:00,1061
1448,2022-06-03 07:00:00,1475
1449,2022-06-03 09:00:00,1347
1450,2022-06-03 11:00:00,1742
1451,2022-06-03 12:00:00,1865
1452,2022-06-03 15:00:00,1260
1453,2022-06-03 18:00:00,1581
1454,2022-06-03 19:00:00,1868
1455,2022-06-03 20:00:00,1604
1456,2022-06-04 00:00:00,1748
1457,2022-06-04 04:00:00,1038
1458,2022-06-04 06:00:00,1433
1459,2022-06-04 09:00:00,1107
1460,2022-06-04 11:00:00,1128
1461,2022-06-04 12:00:00,1189
1462,2022-06-04 13:00:00,1508
1463,2022-06-04 15:00:00,1522
1464,2022-06-04 18:00:00,1681
1465,2022-06-04 21:00:00,1641
1466,2022-06-04 23:00:00,1900
1467,2022-06-05 01:00:00,1880
1468,2022-06-05 05:00:00,1905
1469,2022-06-05 08:00:00,1766
1470,2022-06-05 12:00:00,1772
1471,2022-06-05 16:00:00,1746
1472,2022-06-05 18:00:00,1370
1473,2022-06-05 21:00:00,1359
1474,2022-06-05 22:00:00,1504
1475,2022-06-05 23:00:00,1880
1476,2022-06-06 02:00:00,1725
1477,2022-06-06 04:00:00,1401
1478,2022-06-06 07:00:00,1593
1479,2022-06-06 08:00:00,1568
1480,2022-06-06 10:00:00,1039
1481,2022-06-06 13:00:00,1706
1482,2022-06-06 15:00:00,1800
1483,2022-06-06 19:00:00,1768
1484,2022-06-06 21:00:00,1938
1485,2022-06-06 22:00:00,1353
1486,2022-06-06 23:00:00,1516
1487,2022-06-07 01:00:00,1384
1488,2022-06-07 05:00:00,1938
1489,2022-06-07 06:00:00,1932
1490,2022-06-07 10:00:00,1861
1491,2022-06-07 13:00:00,1007
1492,2022-06-07 17:00:00,1204
1493,2022-06-07 18:00:00,1273
1494,2022-06-07 21:00:00,1603
1495,2022-06-07 23:00:00,1779
1496,2022-06-08 01:00:00,1078
1497,2022-06-08 03:00:00,1228
1498,2022-06-08 05:00:00,1364
1499,2022-06-08 09:00:00,1047
1500,2022-06-08 11:00:00,1074
1501,2022-06-08 14:00:00,1681
1502,2022-06-08 18:00:00,1201
1503,2022-06-08 19:00:00,1785
1504,2022-06-08 21:00:00,1011
1505,2022-06-08 23:00:00,1159
1506,2022-06-09 00:00:00,1795
1507,2022-06-09 03:00:00,1202
1508,2022-06-09 07:00:00,1292
1509,2022-06-09 10:00:00,1253
1510,2022-06-09 12:00:00,1653
1511,2022-06-09 13:00:00,1483
1512,2022-06-09 14:00:00,1912
1513,2022-06-09 17:00:00,1348
1514,2022-06-09 19:00:00,1580
1515,2022-06-09 21:00:00,1260
1516,2022-06-09 23:00:00,1927
1517,2022-06-10 01:00:00,1376
1518,2022-06-10 05:00:00,1628
1519,2022-06-10 08:00:00,1673
1520,2022-06-10 12:00:00,1557
1521,2022-06-10 13:00:00,1943
1522,2022-06-10 16:00:00,1876
1523,2022-06-10 17:00:00,1659
