,0
23480,0
23481,1
23482,3
23483,1
23484,3
23485,2
23486,0
23487,0
23488,2
23489,3
23490,2
23491,2
23492,0
23493,0
23494,1
23495,3
23496,2
23497,3
23498,0
23499,2
23500,2
23501,3
23502,3
23503,1
23504,1
23505,0
23506,1
23507,2
23508,3
23509,1
23510,0
23511,1
23512,1
23513,3
23514,1
23515,1
23516,1
23517,1
23518,0
23519,3
23520,1
23521,3
23522,0
23523,3
23524,2
23525,1
23526,3
23527,1
23528,0
23529,3
23530,0
23531,0
23532,3
23533,2
23534,2
23535,3
23536,0
23537,0
23538,0
23539,3
23540,0
23541,0
23542,1
23543,0
23544,1
23545,3
23546,1
23547,2
23548,3
23549,2
23550,0
23551,2
23552,1
23553,2
23554,1
23555,1
23556,1
23557,1
23558,0
23559,1
23560,3
23561,2
23562,0
23563,3
23564,2
23565,0
23566,2
23567,0
23568,1
23569,3
23570,0
23571,3
23572,2
23573,3
23574,1
23575,1
23576,3
23577,1
23578,0
23579,3
23580,0
23581,0
23582,1
23583,3
23584,3
23585,1
23586,2
23587,0
23588,2
23589,2
23590,1
23591,1
23592,2
23593,3
23594,1
23595,1
23596,2
23597,0
23598,1
23599,1
23600,3
23601,3
23602,0
23603,3
23604,2
23605,3
23606,1
23607,3
23608,0
23609,0
23610,3
23611,0
23612,0
23613,2
23614,0
23615,2
23616,3
23617,1
23618,2
23619,2
23620,0
23621,2
23622,2
23623,2
23624,2
23625,0
23626,0
23627,1
23628,2
23629,0
23630,0
23631,3
23632,3
23633,3
23634,1
23635,0
23636,1
23637,1
23638,2
23639,3
23640,2
23641,1
23642,2
23643,3
23644,3
23645,1
23646,2
23647,1
23648,3
23649,0
23650,3
23651,0
23652,0
23653,1
23654,0
23655,1
23656,1
23657,0
23658,0
23659,2
23660,0
23661,2
23662,0
23663,3
23664,2
23665,2
23666,2
23667,1
23668,1
23669,0
23670,3
23671,2
23672,3
23673,2
23674,3
23675,3
23676,0
23677,2
23678,3
23679,1
23680,1
23681,0
23682,3
23683,2
23684,1
23685,3
23686,1
23687,3
23688,0
23689,2
23690,0
23691,2
23692,0
23693,0
23694,2
23695,1
23696,1
23697,1
23698,1
23699,0
23700,1
23701,2
23702,3
23703,3
23704,1
23705,3
23706,0
23707,0
23708,1
23709,3
23710,3
23711,1
23712,2
23713,1
23714,2
23715,1
23716,3
23717,2
23718,0
23719,3
23720,1
23721,2
23722,1
23723,0
23724,2
23725,3
23726,3
23727,2
23728,3
23729,1
23730,1
23731,3
23732,0
23733,1
23734,2
23735,2
23736,0
23737,2
23738,0
23739,0
23740,1
23741,0
23742,2
23743,1
23744,2
23745,3
23746,3
23747,3
23748,3
23749,3
23750,0
23751,1
23752,3
23753,1
23754,1
23755,1
23756,1
23757,0
23758,1
23759,3
23760,2
23761,3
23762,2
23763,1
23764,0
23765,3
23766,0
23767,0
23768,2
23769,0
23770,3
23771,0
23772,0
23773,2
23774,3
23775,2
23776,0
23777,3
23778,2
23779,0
23780,0
23781,1
23782,0
23783,2
23784,2
23785,2
23786,2
23787,2
23788,3
23789,1
23790,3
23791,0
23792,1
23793,0
23794,2
23795,3
23796,3
23797,0
23798,1
23799,0
23800,1
23801,0
23802,2
23803,0
23804,1
23805,1
23806,0
23807,3
23808,2
23809,3
23810,3
23811,0
23812,2
23813,3
23814,1
23815,3
23816,0
23817,2
23818,2
23819,0
23820,0
23821,1
23822,0
23823,0
23824,2
23825,1
23826,0
23827,3
23828,2
23829,0
23830,3
23831,3
23832,1
23833,2
23834,3
23835,1
23836,1
23837,3
23838,1
23839,2
23840,0
23841,2
23842,2
23843,1
23844,0
23845,3
23846,0
23847,1
23848,2
23849,3
23850,1
23851,1
23852,2
23853,0
23854,1
23855,2
23856,0
23857,2
23858,0
23859,0
23860,0
23861,0
23862,2
23863,2
23864,0
23865,0
23866,3
23867,0
23868,1
23869,0
23870,2
23871,2
23872,2
23873,2
23874,2
23875,0
23876,0
23877,0
23878,3
23879,0
23880,3
23881,1
23882,0
23883,3
23884,3
23885,0
23886,0
23887,0
23888,2
23889,1
23890,3
23891,3
23892,3
23893,2
23894,2
23895,0
23896,1
23897,0
23898,1
23899,2
23900,3
23901,0
23902,2
23903,3
23904,3
23905,1
23906,1
23907,3
23908,0
23909,1
23910,1
23911,2
23912,1
23913,0
23914,1
23915,1
23916,1
23917,2
23918,2
23919,2
23920,3
23921,1
23922,1
23923,2
23924,1
23925,1
23926,0
23927,3
23928,0
23929,2
23930,0
23931,1
23932,3
23933,2
23934,0
23935,1
23936,0
23937,2
23938,3
23939,2
23940,1
23941,0
23942,3
23943,1
23944,0
23945,2
23946,0
23947,3
23948,3
23949,3
23950,0
23951,2
23952,1
23953,1
23954,1
23955,2
23956,0
23957,0
23958,3
23959,2
23960,3
23961,0
23962,2
23963,3
23964,3
23965,1
23966,3
23967,0
23968,0
23969,1
23970,2
23971,2
23972,1
23973,1
23974,1
23975,1
23976,3
23977,2
23978,1
23979,2
23980,2
23981,2
23982,1
23983,0
23984,2
23985,0
23986,2
23987,1
23988,3
23989,3
23990,2
23991,0
23992,0
23993,3
23994,1
23995,0
23996,0
23997,1
23998,1
23999,2
24000,2
24001,3
24002,0
24003,2
24004,1
24005,3
24006,0
24007,1
24008,2
24009,3
24010,2
24011,2
24012,0
24013,1
24014,1
24015,2
24016,0
24017,0
24018,3
24019,0
24020,1
24021,3
24022,3
24023,2
24024,0
24025,3
24026,3
24027,2
24028,0
24029,2
24030,1
24031,3
24032,1
24033,3
24034,2
24035,3
24036,0
24037,1
24038,2
24039,1
24040,2
24041,3
24042,0
24043,3
24044,2
24045,1
24046,1
24047,3
24048,0
24049,3
24050,1
24051,1
24052,2
24053,0
24054,3
24055,0
24056,1
24057,2
24058,1
24059,2
24060,1
24061,3
24062,0
24063,0
24064,1
24065,0
24066,0
24067,0
24068,1
24069,2
24070,0
24071,0
24072,1
24073,0
24074,2
24075,2
24076,0
24077,2
24078,2
24079,0
24080,1
24081,3
24082,3
24083,2
24084,1
24085,0
24086,1
24087,3
24088,2
24089,2
24090,1
24091,0
24092,3
24093,2
24094,0
24095,0
24096,1
24097,1
24098,3
24099,1
24100,0
24101,1
24102,3
24103,2
24104,1
24105,2
24106,2
24107,2
24108,1
24109,1
24110,3
24111,2
24112,2
24113,1
24114,3
24115,2
24116,1
24117,0
24118,1
24119,0
24120,2
24121,2
24122,3
24123,1
24124,0
24125,2
24126,3
24127,1
24128,2
24129,2
24130,0
24131,1
24132,0
24133,3
24134,1
24135,3
24136,1
24137,1
24138,1
24139,3
24140,0
24141,2
24142,1
24143,0
24144,3
24145,1
24146,3
24147,1
24148,2
24149,3
24150,3
24151,0
24152,1
24153,3
24154,3
24155,0
24156,1
24157,0
24158,1
24159,2
24160,1
24161,2
24162,2
24163,3
24164,3
24165,0
24166,2
24167,1
24168,0
24169,3
24170,3
24171,0
24172,1
24173,1
24174,1
24175,2
24176,0
24177,2
24178,1
24179,0
24180,2
24181,2
24182,1
24183,2
24184,0
24185,3
24186,3
24187,1
24188,1
24189,0
24190,2
24191,3
24192,2
24193,3
24194,3
24195,0
24196,3
24197,1
24198,1
24199,1
24200,2
24201,1
24202,2
24203,3
24204,1
24205,0
24206,1
24207,3
24208,3
24209,3
24210,3
24211,0
24212,1
24213,3
24214,0
24215,1
24216,1
24217,1
24218,2
24219,2
24220,2
24221,0
24222,1
24223,3
24224,2
24225,0
24226,2
24227,3
24228,0
24229,2
24230,2
24231,2
24232,0
24233,1
24234,1
24235,1
24236,0
24237,3
24238,1
24239,0
24240,3
24241,2
24242,1
24243,2
24244,2
24245,2
24246,1
24247,0
24248,1
24249,0
24250,0
24251,3
24252,2
24253,2
24254,2
24255,3
24256,2
24257,0
24258,3
24259,0
24260,2
24261,3
24262,3
24263,3
24264,3
24265,0
24266,3
24267,3
24268,1
24269,1
24270,0
24271,3
24272,2
24273,2
24274,2
24275,2
24276,3
24277,1
24278,0
24279,2
24280,1
24281,0
24282,3
24283,1
24284,2
24285,2
24286,2
24287,2
24288,1
24289,3
24290,0
24291,0
24292,2
24293,1
24294,2
24295,3
24296,1
24297,1
24298,3
24299,3
24300,0
24301,1
24302,0
24303,0
24304,0
24305,0
24306,1
24307,1
24308,3
24309,2
24310,3
24311,3
24312,2
24313,1
24314,2
24315,1
24316,2
24317,2
24318,2
24319,0
24320,0
24321,3
24322,1
24323,0
24324,0
24325,0
24326,2
24327,3
24328,3
24329,2
24330,3
24331,0
24332,3
24333,1
24334,3
24335,3
24336,1
24337,2
24338,2
24339,1
24340,0
24341,0
24342,1
24343,1
24344,3
24345,2
24346,2
24347,3
24348,3
24349,1
24350,0
24351,3
24352,0
24353,0
24354,0
24355,0
24356,3
24357,2
24358,2
24359,1
24360,2
24361,2
24362,3
24363,3
24364,2
24365,3
24366,3
24367,2
24368,0
24369,0
24370,2
24371,3
24372,2
24373,1
24374,3
24375,1
24376,3
24377,0
24378,2
24379,1
24380,2
24381,0
24382,3
24383,2
24384,1
24385,0
24386,2
24387,2
24388,1
24389,2
24390,1
24391,1
24392,1
24393,2
24394,3
24395,3
24396,0
24397,3
24398,2
24399,3
24400,1
24401,3
24402,2
24403,3
24404,3
24405,2
24406,2
24407,1
24408,1
24409,1
24410,3
24411,2
24412,1
24413,1
24414,2
24415,2
24416,2
24417,2
24418,3
24419,3
24420,0
24421,3
24422,1
24423,2
24424,1
24425,0
24426,3
24427,0
24428,2
24429,0
24430,3
24431,3
24432,0
24433,0
24434,2
24435,0
24436,1
24437,1
24438,3
24439,1
24440,0
24441,1
24442,3
24443,3
24444,2
24445,1
24446,0
24447,0
24448,1
24449,1
24450,2
24451,3
24452,3
24453,0
24454,2
24455,1
24456,0
24457,0
24458,3
24459,2
24460,0
24461,1
24462,1
24463,1
24464,0
24465,1
24466,3
24467,2
24468,2
24469,2
24470,1
24471,3
24472,3
24473,0
24474,2
24475,3
24476,1
24477,3
24478,0
24479,3
24480,2
24481,3
24482,1
24483,2
24484,2
24485,2
24486,0
24487,1
24488,1
24489,0
24490,0
24491,1
24492,0
24493,2
24494,2
24495,2
24496,0
24497,0
24498,3
24499,2
24500,1
24501,1
24502,2
24503,2
24504,2
24505,2
24506,2
24507,1
24508,0
24509,0
24510,1
24511,0
24512,2
24513,3
24514,3
24515,0
24516,1
24517,0
24518,0
24519,0
24520,1
24521,1
24522,2
24523,2
24524,3
24525,1
24526,1
24527,1
24528,2
24529,0
24530,0
24531,0
24532,1
24533,0
24534,0
24535,2
24536,0
24537,0
24538,1
24539,3
24540,3
24541,2
24542,1
24543,3
24544,1
24545,1
24546,3
24547,0
24548,1
24549,1
24550,3
24551,2
24552,0
24553,0
24554,2
24555,3
24556,2
24557,2
24558,1
24559,1
24560,0
24561,3
24562,2
24563,1
24564,0
24565,1
24566,2
24567,2
24568,3
24569,2
24570,3
24571,3
24572,3
24573,3
24574,0
24575,3
24576,3
24577,1
24578,1
24579,3
24580,3
24581,0
24582,1
24583,3
24584,1
24585,2
24586,3
24587,0
24588,3
24589,1
24590,0
24591,2
24592,2
24593,1
24594,3
24595,0
24596,2
24597,3
24598,3
24599,2
24600,0
24601,3
24602,3
24603,2
24604,3
24605,0
24606,0
24607,0
24608,3
24609,1
24610,3
24611,0
24612,2
24613,3
24614,0
24615,2
24616,3
24617,2
24618,1
24619,3
24620,0
24621,1
24622,2
24623,1
24624,0
24625,3
24626,0
24627,0
24628,1
24629,0
24630,1
24631,1
24632,0
24633,1
24634,3
24635,3
24636,2
24637,2
24638,2
24639,1
24640,1
24641,1
24642,1
24643,1
24644,0
24645,2
24646,0
24647,1
24648,2
24649,2
24650,0
24651,2
24652,3
24653,1
24654,1
24655,1
24656,0
24657,0
24658,2
24659,0
24660,2
24661,3
24662,1
24663,3
24664,3
24665,1
24666,3
24667,0
24668,1
24669,3
24670,0
24671,0
24672,2
24673,3
24674,3
24675,3
24676,1
24677,2
24678,3
24679,3
24680,2
24681,0
24682,1
24683,0
24684,2
24685,1
24686,1
24687,2
24688,1
24689,1
24690,0
24691,3
24692,0
24693,1
24694,0
24695,1
24696,0
24697,0
24698,0
24699,1
24700,1
24701,2
24702,0
24703,2
24704,3
24705,1
24706,3
24707,2
24708,1
24709,1
24710,2
24711,1
24712,2
24713,3
24714,3
24715,3
24716,2
24717,1
24718,0
24719,3
24720,3
24721,2
24722,3
24723,2
24724,0
24725,3
24726,2
24727,0
24728,0
24729,2
24730,2
24731,3
24732,1
24733,3
24734,0
24735,1
24736,0
24737,2
24738,0
24739,3
24740,0
24741,1
24742,0
24743,1
24744,3
24745,0
24746,0
24747,3
24748,2
24749,2
24750,1
24751,3
24752,1
24753,2
24754,0
24755,1
24756,1
24757,1
24758,0
24759,0
24760,3
24761,1
24762,1
24763,1
24764,0
24765,0
24766,3
24767,1
24768,0
24769,3
24770,1
24771,3
24772,2
24773,2
24774,3
24775,2
24776,0
24777,2
24778,2
24779,2
24780,3
24781,1
24782,0
24783,1
24784,3
24785,0
24786,1
24787,3
24788,0
24789,0
24790,2
24791,0
24792,3
24793,0
24794,2
24795,0
24796,3
24797,1
24798,1
24799,3
24800,1
24801,3
24802,1
24803,1
24804,3
24805,3
24806,2
24807,1
24808,2
24809,1
24810,1
24811,3
24812,0
24813,0
24814,1
24815,3
24816,0
24817,0
24818,1
24819,0
24820,0
24821,0
24822,0
24823,3
24824,2
24825,0
24826,3
24827,2
24828,0
24829,1
24830,1
24831,2
24832,0
24833,0
24834,3
24835,2
24836,3
24837,3
24838,0
24839,2
24840,2
24841,2
24842,1
24843,0
24844,1
24845,0
24846,3
24847,3
24848,2
24849,2
24850,1
24851,3
24852,0
24853,1
24854,3
24855,1
24856,3
24857,2
24858,3
24859,0
24860,3
24861,1
24862,3
24863,0
24864,2
24865,1
24866,3
24867,0
24868,0
24869,3
24870,0
24871,3
24872,3
24873,3
24874,3
24875,2
24876,0
24877,3
24878,2
24879,2
24880,1
24881,1
24882,0
24883,2
24884,0
24885,2
24886,2
24887,1
24888,0
24889,0
24890,1
24891,3
24892,1
24893,0
24894,0
24895,1
24896,0
24897,0
24898,1
24899,3
24900,2
24901,2
24902,0
24903,2
24904,0
24905,0
24906,0
24907,3
24908,3
24909,2
24910,2
24911,2
24912,1
24913,1
24914,1
24915,0
24916,0
24917,3
24918,0
24919,3
24920,3
24921,2
24922,3
24923,1
24924,3
24925,0
24926,3
24927,2
24928,0
24929,2
24930,1
24931,0
24932,2
24933,0
24934,1
24935,2
24936,1
24937,0
24938,0
24939,2
24940,3
24941,0
24942,1
24943,1
24944,2
24945,1
24946,1
24947,1
24948,2
24949,2
24950,2
24951,3
24952,3
24953,3
24954,1
24955,0
24956,1
24957,1
24958,2
24959,2
24960,1
24961,0
24962,1
24963,2
24964,0
24965,1
24966,2
24967,3
24968,3
24969,2
24970,3
24971,3
24972,0
24973,2
24974,0
24975,1
24976,0
24977,2
24978,1
24979,2
24980,2
24981,2
24982,3
24983,0
24984,1
24985,2
24986,0
24987,1
24988,2
24989,3
24990,0
24991,3
24992,0
24993,1
24994,1
24995,1
24996,1
24997,3
24998,1
24999,0
25000,0
25001,0
25002,1
25003,3
25004,0
25005,2
25006,3
25007,0
25008,3
25009,3
25010,2
25011,0
25012,3
25013,3
25014,1
25015,0
25016,3
25017,1
25018,1
25019,1
25020,1
25021,2
25022,3
25023,2
25024,3
25025,3
25026,0
25027,3
25028,0
25029,1
25030,3
25031,2
25032,0
25033,1
25034,2
25035,2
25036,0
25037,1
25038,0
25039,1
25040,0
25041,2
25042,1
25043,2
25044,3
25045,1
25046,3
25047,1
25048,3
25049,3
25050,2
25051,0
25052,3
25053,3
25054,3
25055,0
25056,0
25057,0
25058,3
25059,0
25060,3
25061,2
25062,2
25063,0
25064,2
25065,0
25066,1
25067,0
25068,1
25069,3
25070,2
25071,2
25072,1
25073,0
25074,2
25075,2
25076,0
25077,3
25078,2
25079,3
25080,3
25081,3
25082,1
25083,0
25084,0
25085,0
25086,1
25087,2
25088,1
25089,0
25090,0
25091,0
25092,0
25093,3
25094,1
25095,1
25096,0
25097,1
25098,3
25099,1
25100,2
25101,1
25102,0
25103,0
25104,3
25105,0
25106,3
25107,2
25108,1
25109,1
25110,0
25111,3
25112,1
25113,2
25114,0
25115,1
25116,2
25117,3
25118,1
25119,0
25120,3
25121,0
25122,3
25123,2
25124,2
25125,0
25126,1
25127,0
25128,2
25129,1
25130,1
25131,3
25132,0
25133,2
25134,2
25135,3
25136,0
25137,2
25138,3
25139,1
25140,0
25141,2
25142,0
25143,2
25144,1
25145,2
25146,1
25147,2
25148,1
25149,1
25150,2
25151,0
25152,0
25153,3
25154,1
25155,1
25156,2
25157,3
25158,3
25159,0
25160,3
25161,0
25162,1
25163,2
25164,3
25165,0
25166,2
25167,3
25168,1
25169,0
25170,3
25171,0
25172,3
25173,0
25174,2
25175,2
25176,0
25177,1
25178,3
25179,1
25180,3
25181,3
25182,2
25183,3
25184,3
25185,1
25186,0
25187,1
25188,2
25189,3
25190,1
25191,1
25192,0
25193,0
25194,0
25195,0
25196,1
25197,0
25198,3
25199,1
25200,1
25201,0
25202,0
25203,3
25204,2
25205,2
25206,0
25207,2
25208,3
25209,0
25210,2
25211,3
25212,0
25213,0
25214,0
25215,3
25216,1
25217,0
25218,0
25219,1
25220,3
25221,1
25222,1
25223,1
25224,3
25225,2
25226,0
25227,0
25228,1
25229,3
25230,0
25231,0
25232,0
25233,1
25234,2
25235,0
25236,0
25237,2
25238,1
25239,3
25240,0
25241,0
25242,0
25243,1
25244,3
25245,0
25246,0
25247,2
25248,3
25249,3
25250,0
25251,2
25252,0
25253,1
25254,3
25255,3
25256,0
25257,2
25258,0
25259,0
25260,2
25261,2
25262,0
25263,2
25264,0
25265,0
25266,3
25267,2
25268,0
25269,2
25270,0
25271,3
25272,1
25273,3
25274,1
25275,3
25276,2
25277,3
25278,2
25279,2
25280,1
25281,1
25282,3
25283,3
25284,0
25285,1
25286,3
25287,2
25288,3
25289,1
25290,3
25291,1
25292,3
25293,0
25294,0
25295,1
25296,1
25297,2
25298,1
25299,2
25300,1
25301,2
25302,3
25303,1
25304,3
25305,2
25306,1
25307,0
25308,3
25309,0
25310,2
25311,0
25312,3
25313,1
25314,0
25315,3
25316,0
25317,3
25318,1
25319,3
25320,2
25321,3
25322,3
25323,1
25324,1
25325,1
25326,2
25327,2
25328,1
25329,1
25330,0
25331,1
25332,1
25333,1
25334,2
25335,0
25336,1
25337,1
25338,3
25339,2
25340,3
25341,3
25342,0
25343,3
25344,1
25345,3
25346,3
25347,1
25348,2
25349,3
25350,2
25351,3
25352,1
25353,0
25354,2
25355,2
25356,2
25357,2
25358,3
25359,1
25360,1
25361,0
25362,2
25363,3
25364,0
25365,2
25366,3
25367,1
25368,3
25369,2
25370,1
25371,1
25372,2
25373,3
25374,2
25375,3
25376,0
25377,3
25378,3
25379,3
25380,0
25381,0
25382,1
25383,0
25384,2
25385,0
25386,3
25387,1
25388,0
25389,3
25390,0
25391,0
25392,3
25393,1
25394,2
25395,1
25396,0
25397,2
25398,0
25399,1
25400,1
25401,2
25402,0
25403,0
25404,2
25405,1
25406,3
25407,2
25408,1
25409,0
25410,3
25411,2
25412,3
25413,1
25414,0
25415,2
25416,0
25417,1
25418,0
25419,3
25420,3
25421,3
25422,2
25423,1
25424,2
25425,3
25426,1
25427,0
25428,0
25429,3
25430,0
25431,1
25432,0
25433,2
25434,3
25435,3
25436,3
25437,3
25438,0
25439,1
25440,1
25441,1
25442,0
25443,3
25444,3
25445,3
25446,0
25447,3
25448,1
25449,2
25450,2
25451,2
25452,1
25453,2
25454,2
25455,2
25456,1
25457,2
25458,0
25459,1
25460,0
25461,1
25462,2
25463,0
25464,2
25465,2
25466,0
25467,1
25468,1
25469,3
25470,0
25471,2
25472,3
25473,0
25474,3
25475,0
25476,2
25477,2
25478,2
25479,1
25480,1
25481,3
25482,1
25483,2
25484,1
25485,0
25486,1
25487,3
25488,0
25489,3
25490,3
25491,3
25492,3
25493,3
25494,1
25495,3
25496,1
25497,0
25498,2
25499,0
25500,0
25501,0
25502,0
25503,0
25504,3
25505,3
25506,1
25507,1
25508,2
25509,0
25510,0
25511,0
25512,3
25513,3
25514,3
25515,0
25516,1
25517,2
25518,1
25519,2
25520,2
25521,0
25522,3
25523,0
25524,0
25525,3
25526,0
25527,3
25528,0
25529,2
25530,1
25531,3
25532,3
25533,3
25534,3
25535,0
25536,0
25537,0
25538,1
25539,3
25540,3
25541,1
25542,1
25543,1
25544,1
25545,3
25546,0
25547,3
25548,3
25549,3
25550,1
25551,2
25552,2
25553,2
25554,3
25555,3
25556,0
25557,0
25558,1
25559,2
25560,1
25561,2
25562,2
25563,2
25564,1
25565,3
25566,2
25567,1
25568,2
25569,3
25570,1
25571,2
25572,2
25573,0
25574,0
25575,0
25576,1
25577,2
25578,3
25579,2
25580,1
25581,3
25582,2
25583,3
25584,2
25585,0
25586,3
25587,0
25588,1
25589,1
25590,2
25591,0
25592,1
25593,2
25594,3
25595,2
25596,0
25597,3
25598,2
25599,0
25600,1
25601,1
25602,0
25603,0
25604,0
25605,2
25606,1
25607,0
25608,3
25609,2
25610,1
25611,2
25612,1
25613,3
25614,2
25615,3
25616,2
25617,1
25618,2
25619,2
25620,3
25621,1
25622,3
25623,3
25624,1
25625,2
25626,0
25627,1
25628,0
25629,3
25630,1
25631,2
25632,2
25633,2
25634,2
25635,2
25636,2
25637,0
25638,2
25639,1
25640,3
25641,2
25642,3
25643,2
25644,1
25645,1
25646,3
25647,3
25648,2
25649,2
25650,1
25651,0
25652,2
25653,1
25654,0
25655,2
25656,2
25657,1
25658,2
25659,0
25660,3
25661,0
25662,1
25663,3
25664,2
25665,2
25666,2
25667,3
25668,3
25669,0
25670,1
25671,1
25672,3
25673,1
25674,3
25675,0
25676,0
25677,0
25678,1
25679,3
25680,3
25681,2
25682,2
25683,1
25684,2
25685,2
25686,3
25687,0
25688,0
25689,1
25690,1
25691,3
25692,3
25693,2
25694,2
25695,3
25696,1
25697,0
25698,2
25699,0
25700,0
25701,2
25702,0
25703,0
25704,0
25705,2
25706,1
25707,0
25708,3
25709,2
25710,0
25711,1
25712,1
25713,2
25714,0
25715,2
25716,1
25717,0
25718,1
25719,3
25720,3
25721,2
25722,2
25723,3
25724,1
25725,2
25726,3
25727,0
25728,0
25729,1
25730,0
25731,3
25732,2
25733,3
25734,1
25735,1
25736,3
25737,3
25738,0
25739,2
25740,3
25741,1
25742,2
25743,3
25744,0
25745,3
25746,3
25747,3
25748,2
25749,0
25750,1
25751,0
25752,0
25753,3
25754,1
25755,3
25756,0
25757,0
25758,0
25759,1
25760,1
25761,3
25762,1
25763,1
25764,3
25765,2
25766,2
25767,1
25768,0
25769,0
25770,3
25771,0
25772,3
25773,3
25774,1
25775,3
25776,2
25777,0
25778,2
25779,3
25780,1
25781,3
25782,1
25783,1
25784,1
25785,2
25786,3
25787,3
25788,3
25789,3
25790,1
25791,1
25792,1
25793,1
25794,3
25795,1
25796,3
25797,2
25798,0
25799,3
25800,1
25801,2
25802,1
25803,2
25804,1
25805,0
25806,1
25807,2
25808,2
25809,0
25810,1
25811,3
25812,3
25813,2
25814,2
25815,3
25816,1
25817,3
25818,2
25819,1
25820,1
25821,1
25822,0
25823,2
25824,1
25825,3
25826,3
25827,2
25828,1
25829,2
25830,3
25831,1
25832,1
25833,3
25834,0
25835,2
25836,3
25837,2
25838,2
25839,1
25840,3
25841,2
25842,3
25843,2
25844,2
25845,0
25846,3
25847,0
25848,3
25849,3
25850,0
25851,2
25852,1
25853,2
25854,2
25855,0
25856,3
25857,1
25858,0
25859,2
25860,0
25861,3
25862,1
25863,0
25864,0
25865,3
25866,0
25867,2
25868,1
25869,0
25870,1
25871,3
25872,0
25873,0
25874,0
25875,1
25876,2
25877,0
25878,0
25879,3
25880,2
25881,2
25882,2
25883,0
25884,0
25885,2
25886,1
25887,2
25888,2
25889,0
25890,2
25891,1
25892,2
25893,2
25894,3
25895,1
25896,1
25897,2
25898,3
25899,3
25900,3
25901,1
25902,2
25903,3
25904,2
25905,1
25906,0
25907,1
25908,1
25909,3
25910,1
25911,2
25912,2
25913,1
25914,1
25915,0
25916,1
25917,0
25918,1
25919,0
25920,3
25921,0
25922,3
25923,1
25924,3
25925,1
25926,3
25927,3
25928,1
25929,1
25930,2
25931,3
25932,0
25933,2
25934,0
25935,2
25936,1
25937,2
25938,3
25939,0
25940,1
25941,1
25942,1
25943,0
25944,2
25945,2
25946,2
25947,3
25948,2
25949,1
25950,1
25951,0
25952,2
25953,3
25954,1
25955,3
25956,3
25957,1
25958,3
25959,3
25960,0
25961,2
25962,0
25963,3
25964,0
25965,1
25966,3
25967,0
25968,0
25969,2
25970,0
25971,3
25972,2
25973,2
25974,2
25975,1
25976,2
25977,2
25978,0
25979,0
25980,3
25981,3
25982,3
25983,1
25984,3
25985,1
25986,1
25987,3
25988,1
25989,2
25990,2
25991,2
25992,0
25993,0
25994,2
25995,2
25996,3
25997,2
25998,3
25999,1
26000,1
26001,3
26002,3
26003,2
26004,0
26005,3
26006,1
26007,0
26008,0
26009,2
26010,0
26011,0
26012,2
26013,1
26014,2
26015,1
26016,2
26017,3
26018,2
26019,1
26020,3
26021,3
26022,1
26023,0
26024,2
26025,2
26026,0
26027,2
26028,3
26029,2
26030,0
26031,1
26032,3
26033,0
26034,0
26035,1
26036,0
26037,0
26038,0
26039,1
26040,2
26041,2
26042,1
26043,1
26044,2
26045,1
26046,3
26047,0
26048,0
26049,0
26050,2
26051,0
26052,1
26053,2
26054,2
26055,0
26056,2
26057,1
26058,3
26059,1
26060,1
26061,1
26062,3
26063,3
26064,0
26065,0
26066,0
26067,3
26068,1
26069,2
26070,3
26071,0
26072,1
26073,3
26074,0
26075,1
26076,3
26077,3
26078,3
26079,2
26080,2
26081,1
26082,2
26083,3
26084,2
26085,0
26086,1
26087,3
26088,2
26089,1
26090,3
26091,2
26092,3
26093,3
26094,3
26095,2
26096,0
26097,3
26098,0
26099,2
26100,0
26101,0
26102,0
26103,0
26104,3
26105,2
26106,0
26107,1
26108,3
26109,1
26110,3
26111,3
26112,1
26113,2
26114,1
26115,3
26116,2
26117,0
26118,0
26119,2
26120,1
26121,3
26122,3
26123,1
26124,1
26125,3
26126,1
26127,3
26128,0
26129,2
26130,1
26131,0
26132,3
26133,3
26134,3
26135,2
26136,3
26137,2
26138,0
26139,3
26140,2
26141,2
26142,3
26143,1
26144,2
26145,2
26146,1
26147,2
26148,2
26149,2
26150,3
26151,1
26152,3
26153,0
26154,2
26155,3
26156,1
26157,1
26158,3
26159,0
26160,0
26161,3
26162,0
26163,1
26164,3
26165,3
26166,0
26167,0
26168,1
26169,3
26170,2
26171,2
26172,1
26173,0
26174,2
26175,1
26176,1
26177,0
26178,3
26179,1
26180,0
26181,1
26182,3
26183,2
26184,2
26185,0
26186,2
26187,0
26188,2
26189,0
26190,2
26191,3
26192,0
26193,1
26194,2
26195,0
26196,0
26197,0
26198,3
26199,1
26200,0
26201,3
26202,3
26203,0
26204,1
26205,3
26206,2
26207,1
26208,1
26209,3
26210,0
26211,0
26212,1
26213,1
26214,3
26215,2
26216,2
26217,0
26218,1
26219,2
26220,3
26221,0
26222,3
26223,2
26224,3
26225,0
26226,2
26227,2
26228,1
26229,2
26230,3
26231,0
26232,3
26233,1
26234,3
26235,3
26236,0
26237,2
26238,3
26239,3
26240,0
26241,1
26242,3
26243,0
26244,2
26245,3
26246,1
26247,3
26248,0
26249,3
26250,1
26251,3
26252,1
26253,0
26254,0
26255,1
26256,1
26257,2
26258,2
26259,0
26260,2
26261,1
26262,3
26263,0
26264,0
26265,0
26266,0
26267,2
26268,2
26269,1
26270,0
26271,2
26272,3
26273,2
26274,0
26275,0
26276,3
26277,3
26278,1
